N,P,K,temperature,humidity,ph,rainfall,crop
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,mungbean
39.0,30.0,38.0,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate
43.0,75.98409414670493,79.54834651878092,18.87852122541322,18.693035837139313,7.520196036003243,79.88598386316208,chickpea
23.716408640714043,62.71640864071404,19.0,19.35486382494675,55.65694906810418,4.742972428632355,194.51572608554935,pigeonpeas
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.45089309999997,coffee
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
8.0,139.0,199.0,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes
77.0,38.0,36.0,21.8652524,80.1923008,5.953933276,224.55501690000003,rice
107.38697030549021,40.291207861568495,18.386970305490216,22.56440277483766,79.97823622761547,6.936059727985995,65.18475353841103,cotton
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,cotton
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
40.0,55.0,18.0,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans
100.0,48.0,17.0,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
98.0,26.0,49.0,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon
9.565765129223555,77.56576512922355,17.565765129223557,19.894945554091134,63.087197885776305,6.289920004053519,41.47209200091537,lentil
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes
34.039644095435115,13.434234870776445,31.697295387670664,27.32836899581796,93.6262541133068,5.734236421652672,200.9242727975556,coconut
28.0,70.0,21.0,25.39038396,60.4989659,7.437373666,39.18374505,lentil
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,101.8474768,apple
25.0,57.0,24.0,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
30.0,65.0,25.0,32.88733849,64.59457409,7.70650895,71.50569456,blackgram
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
77.0,57.0,21.0,24.932158100000002,73.80435276,6.550563822999999,79.74078719,maize
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
34.0,60.0,22.4677874845823,18.814231075579922,21.341780933704488,5.64646953170298,100.38046591896395,kidneybeans
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
43.0,64.0,47.0,38.58954491,91.58076549,6.8256647820000005,102.27082309999999,papaya
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
99.99326629446159,31.885527005847038,26.00673370553841,25.249356984944814,57.525586325235246,6.043778174772284,124.25107788099676,coffee
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
26.734942737247692,37.0,29.265057262752308,34.19978764686781,49.85133792667239,6.141074045016935,97.85988289792186,mango
99.0,5.0,47.0,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
100.0,47.35038875675268,20.268075793612905,23.020422826148412,83.33972750579541,7.656369494839057,93.4864962471723,cotton
13.0,69.0,19.0,17.30844532,20.01730914,5.86390397,115.19924499999999,kidneybeans
39.0,145.0,201.0,36.73126647,80.58931938,5.775600435,72.24230804,grapes
20.55808025578458,135.11047993605385,197.7790401278923,23.86209165042762,94.43203929444212,5.777956840943054,104.80656216565066,apple
82.50952587649232,23.980948247015352,53.038103505969296,25.630042038075167,85.64913407983676,6.272446500358728,46.00276822319278,watermelon
35.0,138.0,200.0,21.19909519,90.80819418,5.67130617,103.6838922,apple
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,rice
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple
22.452429395525762,67.77378530223712,19.291751442170085,21.405518470665434,22.849747484591393,5.740828473832631,105.70406905574576,kidneybeans
11.0,71.0,24.0,21.14011423,22.718235500000002,5.6066203460000015,141.6056722,kidneybeans
19.0,25.681967761949934,31.151475263480016,28.62443625619465,93.78362990598238,5.785937870109647,222.26606643788708,coconut
7.596513547470069,131.99128386867517,196.00871613132483,21.5754606923046,81.29920440033261,6.3315371821089785,71.10036736393793,grapes
100.23250882908474,40.06996468366105,21.06996468366105,22.53745844601837,84.12302492405242,7.392873952396689,93.33881874203742,cotton
6.0,69.0,19.0,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
112.62827682617448,38.371723173825515,25.0,22.462501963695725,80.39767052780438,7.165081419277608,90.51910957662427,cotton
87.29366585714914,24.706334142850864,26.741266828570172,26.92503219112482,54.05048328408408,6.386514530407948,192.22801228724043,coffee
112.38293527117163,6.382935271171634,50.691467635585816,28.103233369689594,91.51372929979567,6.268333171078728,26.321300002384184,muskmelon
39.0,21.0,9.0,13.20844373,94.02769434,6.354022554,106.2696156,orange
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513,111.96846219999999,pomegranate
101.89758589412845,16.734942737247692,50.10241410587154,24.85187714579209,81.17844165934477,6.901146886559845,53.48926937510413,watermelon
26.858615869127593,51.18586158691276,22.327245717785168,26.09791556676871,61.57169353372265,9.493505216855077,65.1906078256436,mothbeans
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton
33.17059697052484,57.0,16.353675378684397,29.27315980221542,58.71260048802474,8.690098232602908,58.73979410490455,mothbeans
34.70735075736879,68.87794772789363,79.3536753786844,18.054915056619663,16.14729928900215,7.135563853599706,74.72209885210756,chickpea
40.0,29.565765129223557,38.039644095435115,22.51657763427609,90.18236651505553,6.632002985692873,107.15680837899178,pomegranate
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,maize
28.0,58.0,25.0,27.481864899999998,62.04814951,6.861640036,37.81123974,lentil
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes
106.85505171582463,22.572474142087685,47.572474142087685,28.47236082256187,91.95393152269457,6.149395261177859,24.218963005870712,muskmelon
39.0,42.0,20.0,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans
10.0,125.0,196.0,22.31253665,90.03577124,5.730557448,113.0688155,apple
93.40348645252993,81.38605418988028,45.798256773735034,29.302003053964317,83.39435691125554,5.778339449015691,109.20305041532123,banana
19.0,7.0,9.0,27.255435,91.71369387,6.969883482999999,101.13943499999999,orange
120.0,20.162544145423688,48.53498234183053,26.071534245154584,85.46469092985036,6.645837605662701,56.9397409325791,watermelon
99.0,19.0,33.0,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
16.0,35.0,31.0,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
6.0,8.0,11.0,24.35590861,92.39651663,6.600948787999999,119.69465770000001,orange
9.0,21.0,32.0,32.26935342,53.56092806,5.870116071,95.94035356,mango
33.0,37.0,19.0,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
101.49623826696421,76.29924765339284,47.094733573749906,26.642895873852403,76.00676238275332,5.657981640119427,101.95510148454953,banana
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton
4.0,80.0,16.0,29.19585548,68.01965728,7.441976825,44.93261911,lentil
13.604185264649745,61.85556547447986,19.32083705292995,19.18028688097621,24.222105528987896,5.685307594158848,68.58036734551412,kidneybeans
7.959597766769543,44.95286406123113,18.0,27.927696194737724,85.45094602478856,7.008396700034939,43.26600566367396,mungbean
59.0,47.0,53.0,32.86316618,91.46188740000001,6.8506632320000005,47.271547,papaya
7.0,56.0,23.0,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans
92.0,81.0,52.0,27.39341554,81.4654833,6.4381372789999975,94.31102057,banana
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
30.0,37.0,25.0,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
21.0,63.0,17.0,25.08966129,68.17543102,6.5596818379999995,41.45486619,lentil
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.39820549999999,banana
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.90363059999999,coconut
11.0,78.0,22.0,23.89756791,22.74378977,5.940546818,112.66164350000001,kidneybeans
78.0,47.97694734952771,42.494236837381926,24.097891684396814,82.05057822496163,6.726232301598593,157.45435262410396,jute
70.0,68.0,55.0,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
90.14795494788785,11.29590989577571,47.0,29.263852012033855,91.72603218556232,6.367461451355576,28.2952382064735,muskmelon
24.38147991510383,70.12715997170127,21.254319943402557,19.69490477269956,45.51500290201408,5.719696301085727,135.07595904658703,pigeonpeas
8.39460116351116,10.39460116351116,8.60539883648884,24.75750353133869,93.98771960456855,6.5676542183017235,113.37747290228731,orange
3.0,69.0,23.0,28.67408774,63.18832976,7.2993607670000005,42.96018627,lentil
83.62756180359317,24.93003531633895,27.627561803593164,24.808313058954337,53.634681144784345,6.299583315194667,182.3089639569374,coffee
1.5171306968462774,27.0,41.03426139369255,23.519081172431942,90.97793617077527,6.66382174127006,110.18597559394686,pomegranate
38.2124734799768,78.2234408150029,18.8827959249855,20.24112239151065,20.814367505100364,5.677495158513153,80.47673988127954,kidneybeans
118.0,21.0,51.0,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
24.11092436218208,72.0,22.587274908883153,20.835295334823833,21.640598172842072,5.93289101736992,63.25236627000057,kidneybeans
23.891784887037165,8.630594962345722,32.05410755648142,28.887661778608106,94.39053754805272,5.867561502459172,200.4094890679138,coconut
39.0,127.0,202.0,15.324665099999999,81.67215994,6.477768039,71.60102999,grapes
25.0,121.0,201.0,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes
4.580966587980498,19.5352267296156,40.4190334120195,24.20952892748956,93.69706886296949,6.462247877140681,104.82104723953715,pomegranate
27.0,60.0,17.0,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram
14.0,131.0,198.0,33.4641162,83.86742974,5.562790949,67.92204319,grapes
82.9817039903999,21.9634079807998,53.9634079807998,25.90258659760117,81.95706756929029,6.279348066819702,54.43848160789394,watermelon
16.0,51.0,21.0,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans
38.0,132.0,197.0,20.42094753,81.54185044,5.931101816,66.93065667,grapes
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908,82.83061083,papaya
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,102.6958703,orange
23.0,5.0,44.0,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
83.0,9.822884640476484,51.58307712381187,25.09375952617167,85.738379322775,6.169366257954179,48.42086657926311,watermelon
3.0,78.0,18.0,20.21368219,68.65257685,6.887130053,50.89732989,lentil
23.74045210951352,26.844271265708112,9.311457468583775,18.952962719604088,93.27169243560746,6.208006576177267,119.00154656249003,orange
95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.76892459999999,maize
36.64143255135602,68.66306179305086,52.66306179305086,28.2045854042903,92.88663877580392,6.909483911152304,244.19194649901036,papaya
9.0,17.0,32.0,25.94951662,93.40548703,5.842317989,172.0540491,coconut
39.0,37.0,25.0,33.33024826,45.61143594,6.953246506,98.28583013,mango
74.0,56.0,22.0,18.28362235,66.65952796,6.829199275,80.97573281,maize
108.0,90.16067795335567,53.0,28.454978187575932,81.25691273606068,6.051158263530823,109.5118294376855,banana
4.0,40.44678500313008,20.77660749843496,28.703357786032143,80.80030883641344,6.74749298804036,44.18415709656968,mungbean
74.0,55.0,19.0,18.05033737,62.89366992,6.28886807,84.23613484,maize
22.0,43.0,24.0,25.42517036,53.22082660000001,4.52363558,46.19374559,mothbeans
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,rice
9.0,16.0,36.0,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate
27.0,139.0,205.0,22.48403042,93.40819246,5.7721799460000005,105.54736270000001,apple
111.0,28.0,26.0,27.77363343,64.47858698,6.937352845,192.7121236,coffee
2.2611460175475124,123.13057300877375,198.39171902632125,38.882808036495476,82.25792488384755,6.219118539226755,70.36784496329152,grapes
3.4342348707764447,18.86846974155289,28.39459077534133,30.47194083964405,48.09108255318313,6.076309549695395,94.95605314555522,mango
34.0,80.0,19.0,31.49338309,63.0563645,6.521217963,71.48327008,blackgram
28.382935271171636,75.07440290675746,77.61706472882837,19.04441436667092,15.929209594102034,7.648808689674282,85.12939597243353,chickpea
110.66491124765244,29.67017750469512,30.32982249530488,25.827551224208666,53.29372982377946,6.229628466783192,161.3638788828845,coffee
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee
1.0,59.0,23.0,27.46852989,87.17649,7.184398832,43.78420984,mungbean
114.78637495901407,87.46439582650234,49.857583306009374,27.871847709596345,79.85393161455508,6.0343459497104535,99.13576148557397,banana
17.452302161880993,55.70538668929463,17.15768885117562,29.308573073551695,83.35944192382827,6.652086725147303,40.505671213357054,mungbean
117.58472337522163,44.688542531416225,23.103819156194593,23.33076855086808,77.42735138722817,7.937740247361629,71.85818257397085,cotton
26.0,56.0,22.0,23.05276444,60.424786,7.011121216,52.60285259,lentil
22.0,49.0,22.0,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
20.0,75.51571016005565,19.536657040129842,35.45187932692759,41.201137047185775,4.972084364372852,154.01109735062977,pigeonpeas
69.85624465519479,54.85938836201305,38.424978620779115,25.235659237705914,76.58185432475605,6.420574206883689,183.67255937174835,jute
25.0,62.0,21.0,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
37.090834725183626,19.454582637408187,42.515139120863935,19.082146085981886,88.31498320510448,6.1946875762076665,110.44963381219088,pomegranate
101.1387733191654,75.23128886527567,50.185031092220534,26.616842988011324,81.40405700255671,6.225717795139432,109.98951981371027,banana
75.6514200472117,55.605680188846804,18.3485799527883,19.63386603748475,74.41709756308447,6.155944034163461,94.53316115634883,maize
25.963460838550276,77.37076867084022,16.407307832289945,24.774688260081103,61.78926531807584,6.5189154252102295,51.15181524845448,lentil
92.0,7.0,45.0,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,188.41366499999998,rice
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
82.81413841308724,14.628276826174481,49.55758476073828,28.590332081570196,92.03953222429642,6.438900641754196,23.817544997365378,muskmelon
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
25.294613310705373,30.0,8.410773378589257,32.534301067484435,92.80378832550487,7.056919411639317,113.28620235413466,orange
108.0,24.0,31.0,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,181.2915605,jute
123.0,44.0,21.0,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,apple
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,lentil
35.25336859191077,53.26684295955385,15.253368591910771,28.677048177986553,60.13271229365554,9.51900502884873,63.48503948251373,mothbeans
